서울시 여성인력개발기관 집단상담 정보,서울시 여성인력개발기관 집단상담 정보입니다.,2018.01.09,2022.01.12,비정기(자료변경시),복지,"서울시여성능력개발원
바로가기",서울시여성능력개발원,서울시여성능력개발원,사업팀,강지화 (02-590-1920),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"여성 ,  인력 ,  여성능력개발원 ,  상담",https://data.seoul.go.kr/dataList/OA-13539/S/1/datasetView.do
서울특별시 노원구 관광숙박업 인허가 정보,"노원구의 관광호텔과 같은 숙박시설 및 음식, 운동, 오락 등 적합한 시설 등을 함께 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"호텔 ,  호스텔 ,  게스트하우스 ,  여관 ,  여인숙 ,  모텔",https://data.seoul.go.kr/dataList/OA-17412/S/1/datasetView.do
서울특별시 강동구 게임물배급업 인허가 정보,"강동구의 게임물을 수입하거나 그 저작권을 소유 및 관리하면서 게임제공업을 하는 자 등에게 게임물을 공급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강동구,강동구,스마트도시정책관 빅데이터담당관,강동구 대표전화 (02-1577-1188),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  배급 ,  수입",https://data.seoul.go.kr/dataList/OA-16690/S/1/datasetView.do
서울특별시 은평구 약국 인허가 정보,"은평구의 약사가 의약품을 조제 또는 판매를 주목적으로 하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 은평구,은평구,스마트도시정책관 빅데이터담당관,은평구 대표전화 (02-351-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"약 ,  비상약 ,  의료",https://data.seoul.go.kr/dataList/OA-16321/S/1/datasetView.do
서울특별시 강서구 청소년게임제공업 인허가 정보,"강서구의 인형뽑기, 오락실 등 전체이용가 게임물을 설치하여 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강서구,강서구,스마트도시정책관 빅데이터담당관,강서구 대표전화 (02-2600-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  오락 ,  인형뽑기",https://data.seoul.go.kr/dataList/OA-16832/S/1/datasetView.do
서울특별시 영등포구 동물약국 인허가 정보,"영등포구의 동물용 의약품을 취급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 영등포구,영등포구,스마트도시정책관 빅데이터담당관,영등포구 대표전화 (02-2670-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  약국 ,  의료",https://data.seoul.go.kr/dataList/OA-16534/S/1/datasetView.do
서울특별시 성북구 영화배급업 인허가 정보,"성북구의 영화를 전문적으로 배급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 성북구,성북구,스마트도시정책관 빅데이터담당관,성북구 대표전화 (02-2241-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"영화 ,  배급",https://data.seoul.go.kr/dataList/OA-17634/S/1/datasetView.do
서울특별시 동작구 음반.음악영상물제작업 인허가 정보,"동작구의 음반, 음악파일, 음악영상물, 음악영상파일 등을 기획제작하거나 복제제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 동작구,동작구,스마트도시정책관 빅데이터담당관,동작구 대표전화 (02-820-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"음반 ,  음악 ,  영상 ,  영화 ,  엔터테인먼트",https://data.seoul.go.kr/dataList/OA-17821/S/1/datasetView.do
서울시 서초구 홈페이지 구보 게시판 정보,"서초구 홈페이지 구보 게시판 정보로 글제목,링크, 등록일 ,글고유코드, 작성부서,내용 정보를 제공합니다.",2015.05.22,2022.01.12,비정기(자료변경시),일반행정,"서초구 홈페이지
바로가기",서초구청,서초구,서초구 홍보담당관,서초구 대표전화 (02-2155-6114),,없음,저작자표시-비영리-변경금지(BY-NC-ND) : 저작자와 출처 등을 표시하면 자유이용을 허락합니다. 단 영리적 이용과 2차적 저작물의 작성은 허용되지 않습니다.,"서초구 구보 ,  서초구청 ,  서초",https://data.seoul.go.kr/dataList/OA-12656/S/1/datasetView.do
서울특별시 강동구 일반여행업 인허가 정보,"강동구의 국내 또는 국외를 여행하는 내국인 및 외국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강동구,강동구,스마트도시정책관 빅데이터담당관,강동구 대표전화 (02-1577-1188),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17626/S/1/datasetView.do
서울특별시 성동구 옥외광고업 인허가 정보,"성동구의 간판, 현수막, 전단지 등 광고물 또는 게시시설을 제작, 표시 및 설치하거나 옥외광고를 대행하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 성동구,성동구,스마트도시정책관 빅데이터담당관,성동구 대표전화 (02-2286-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"광고 ,  게시 ,  홍보",https://data.seoul.go.kr/dataList/OA-17830/S/1/datasetView.do
서울특별시 송파구 부속의료기관 인허가 정보,"송파구의 부속의원, 부속병원, 군부대시설, 의무대 등 해당 소속 지원, 종업원 및 그 가족의 건강관리를 위한 의료기관 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 송파구,송파구,스마트도시정책관 빅데이터담당관,송파구 대표전화 (02-2147-2000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"부속의원 ,  군부대시설 ,  부속병원 ,  학교시설 ,  병무청",https://data.seoul.go.kr/dataList/OA-16261/S/1/datasetView.do
서울특별시 관악구 동물약국 인허가 정보,"관악구의 동물용 의약품을 취급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 관악구,관악구,스마트도시정책관 빅데이터담당관,관악구 대표전화 (02-879-5000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  약국 ,  의료",https://data.seoul.go.kr/dataList/OA-16536/S/1/datasetView.do
서울특별시 도봉구 의료기기판매(임대)업 인허가 정보,"도봉구의 의료기기를 판매하거나 임대하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 도봉구,도봉구,스마트도시정책관 빅데이터담당관,도봉구 대표전화 (02-2091-2120),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"의료 ,  기기 ,  판매",https://data.seoul.go.kr/dataList/OA-16439/S/1/datasetView.do
서울특별시 강남구 동물용의약품도매상 인허가 정보,"강남구의 동물용의약품을 취급하는 도매 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 강남구,강남구,스마트도시정책관 빅데이터담당관,강남구 대표전화 (02-3423-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  의약품도",https://data.seoul.go.kr/dataList/OA-16588/S/1/datasetView.do
서울특별시 용산구 동물판매업 인허가 정보,"용산구의 가정에서 반려의 목적으로 사육하는 동물을 구입하여 판매, 알선 또는 중개하는 업소 정보입니다.
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,산업경제,"시도행정정보시스템
바로가기",서울특별시 용산구,용산구,스마트도시정책관 빅데이터담당관,용산구 대표전화 (02-2199-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  판매",https://data.seoul.go.kr/dataList/OA-16593/S/1/datasetView.do
서울특별시 송파구 게임물제작업 인허가 정보,"송파구의 게임물을 기획하거나 복제하여 제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 송파구,송파구,스마트도시정책관 빅데이터담당관,송파구 대표전화 (02-2147-2000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  제작 ,  기획",https://data.seoul.go.kr/dataList/OA-16714/S/1/datasetView.do
서울특별시 노원구 산후조리업 인허가 정보,"노원구의 출산 이후 임산부 및 신생아의 건강과 위생을 관리하기 위한 시설 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"산후조리원 ,  임산부실 ,  영유아실 ,  모유수유실",https://data.seoul.go.kr/dataList/OA-16272/S/1/datasetView.do
서울특별시 강남구 노래연습장업 인허가 정보,"강남구의 반주에 맞추어 노래를 부를 수 있는 반주장치 등의 시설을 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강남구,강남구,스마트도시정책관 빅데이터담당관,강남구 대표전화 (02-3423-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"노래방 ,  노래연습장 ,  코노",https://data.seoul.go.kr/dataList/OA-17264/S/1/datasetView.do
서울특별시 강북구 비디오물제작업 인허가 정보,"강북구의 영화제작과 같은 비디오물을 제작하거나 복제하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강북구,강북구,스마트도시정책관 빅데이터담당관,강북구 대표전화 (02-901-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"비디오 ,  영상 ,  엔터테인먼트 ,  영화",https://data.seoul.go.kr/dataList/OA-17375/S/1/datasetView.do
서울특별시 종로구 국내여행업 인허가 정보,"종로구의 국내를 여행하는 내국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17552/S/1/datasetView.do
서울특별시 중랑구 일반여행업 인허가 정보,"중랑구의 국내 또는 국외를 여행하는 내국인 및 외국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 중랑구,중랑구,스마트도시정책관 빅데이터담당관,중랑구 대표전화 (02-2094-0114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17608/S/1/datasetView.do
서울특별시 송파구 영화수입업 인허가 정보,"송파구의 영화를 수입하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 송파구,송파구,스마트도시정책관 빅데이터담당관,송파구 대표전화 (02-2147-2000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"영화 ,  수입",https://data.seoul.go.kr/dataList/OA-17725/S/1/datasetView.do
서울특별시 노원구 국내여행업 인허가 정보,"노원구의 국내를 여행하는 내국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17562/S/1/datasetView.do
서울특별시 종로구 음반.음악영상물제작업 인허가 정보,"종로구의 음반, 음악파일, 음악영상물, 음악영상파일 등을 기획제작하거나 복제제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.24,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"음반 ,  음악 ,  영상 ,  영화 ,  엔터테인먼트",https://data.seoul.go.kr/dataList/OA-17802/S/1/datasetView.do
서울특별시 중랑구 안전상비의약품 판매업소 인허가 정보,"중랑구의 편의점 등 안전상비의약품으로 지정된 의약품을 판매하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 중랑구,중랑구,스마트도시정책관 빅데이터담당관,중랑구 대표전화 (02-2094-0114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"비상의약품 ,  비상약 ,  약국 ,  편의점",https://data.seoul.go.kr/dataList/OA-16292/S/1/datasetView.do
서울특별시 강서구 국내여행업 인허가 정보,"강서구의 국내를 여행하는 내국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 강서구,강서구,스마트도시정책관 빅데이터담당관,강서구 대표전화 (02-2600-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17567/S/1/datasetView.do
서울특별시 노원구 병원 인허가 정보,"노원구의 병원, 종합병원, 치과병원 등 의사가 환자를 진찰 및 진료하는데 필요한 설비가 갖춰있으며, 30명 이상의 환자를 수용할 수 있는 시설을 갖춘 의료기관 정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 노원구,노원구,스마트도시정책관 빅데이터담당관,노원구 대표전화 (02-2116-3114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"종합병원 ,  치과병원 ,  병원 ,  한방병원 ,  요양병원",https://data.seoul.go.kr/dataList/OA-16169/S/1/datasetView.do
서울시 여성인력개발기관 구직 정보,서울시여성인력개발기관 구직정보입니다.,2018.01.09,2022.01.12,비정기(자료변경시),복지,"서울시여성능력개발원
바로가기",서울시여성능력개발원,서울시여성능력개발원,사업팀,강지화 (02-590-1920),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"여성 ,  인력 ,  여성능력개발원 ,  구직",https://data.seoul.go.kr/dataList/OA-13538/S/1/datasetView.do
서울특별시 서대문구 동물판매업 인허가 정보,"서대문구의 가정에서 반려의 목적으로 사육하는 동물을 구입하여 판매, 알선 또는 중개하는 업소 정보입니다.
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,산업경제,"시도행정정보시스템
바로가기",서울특별시 서대문구,서대문구,스마트도시정책관 빅데이터담당관,서대문구 대표전화 (02-330-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  판매",https://data.seoul.go.kr/dataList/OA-16603/S/1/datasetView.do
서울특별시 성동구 게임물배급업 인허가 정보,"성동구의 게임물을 수입하거나 그 저작권을 소유 및 관리하면서 게임제공업을 하는 자 등에게 게임물을 공급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 성동구,성동구,스마트도시정책관 빅데이터담당관,성동구 대표전화 (02-2286-5114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  배급 ,  수입",https://data.seoul.go.kr/dataList/OA-16669/S/1/datasetView.do
서울특별시 은평구 게임물제작업 인허가 정보,"은평구의 게임물을 기획하거나 복제하여 제작하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 은평구,은평구,스마트도시정책관 빅데이터담당관,은평구 대표전화 (02-351-6114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"게임 ,  제작 ,  기획",https://data.seoul.go.kr/dataList/OA-16702/S/1/datasetView.do
서울특별시 종로구 동물약국 인허가 정보,"종로구의 동물용 의약품을 취급하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.09,2022.01.12,매일,보건,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"동물 ,  약국 ,  의료",https://data.seoul.go.kr/dataList/OA-16516/S/1/datasetView.do
서울특별시 종로구 일반여행업 인허가 정보,"종로구의 국내 또는 국외를 여행하는 내국인 및 외국인을 대상으로 여행의 일정, 비용산출, 숙박예약, 명소안내 등 여행의 정보를 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  여행사 ,  투어 ,  항공",https://data.seoul.go.kr/dataList/OA-17602/S/1/datasetView.do
서울특별시 대중문화예술기획업 인허가 정보,"엔터테인먼트와 같은 대중문화예술인의 용역을 제공 또는 알선하거나 훈련 또는 지도 등을 하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시,서울특별시,스마트도시정책관 빅데이터담당관,지창원 (02-2133-4290),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"엔터테이먼트 ,  에이전시",https://data.seoul.go.kr/dataList/OA-16035/S/1/datasetView.do
서울특별시 종로구 국제회의기획업 인허가 정보,"종로구의 대규모 관광 수요를 유발하는 국제회의의 계획ㆍ준비ㆍ진행 등의 업무를 위탁받아 대행하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 종로구,종로구,스마트도시정책관 빅데이터담당관,종로구 대표전화 (02-2148-1114),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"관광 ,  투어 ,  컨벤션 ,  MICE",https://data.seoul.go.kr/dataList/OA-17167/S/1/datasetView.do
서울특별시 송파구 관광숙박업 인허가 정보,"송파구의 관광호텔과 같은 숙박시설 및 음식, 운동, 오락 등 적합한 시설 등을 함께 갖추어 제공하는 업소정보
* 좌표안내 : 중부원점TM(EPSG:2097) 좌표계에 따른 해당위치의 좌표정보이며 위경도 좌표는 제공하고 있지 않음
* 본 데이터는 3일전 자료를 제공합니다.",2020.07.16,2022.01.12,매일,문화관광,"시도행정정보시스템
바로가기",서울특별시 송파구,송파구,스마트도시정책관 빅데이터담당관,송파구 대표전화 (02-2147-2000),,없음,저작권자표시(BY) : 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.,"호텔 ,  호스텔 ,  게스트하우스 ,  여관 ,  여인숙 ,  모텔",https://data.seoul.go.kr/dataList/OA-17425/S/1/datasetView.do
서울시 노원구 보건소 행사강좌 정보,"노원구 보건소에서 제공하는 행사강좌 정보로 게시물번호, 제목, 링크, 등록일, 담당부서, 담당자, 내용 정보를 제공합니다.",2015.06.23,2022.01.12,비정기(자료변경시),일반행정,"노원구 홈페이지
바로가기",노원구청,노원구,노원구 행정지원국 미디어홍보과,노원구 대표전화 (02-2116-3114),,없음,저작자표시-비영리-변경금지(BY-NC-ND) : 저작자와 출처 등을 표시하면 자유이용을 허락합니다. 단 영리적 이용과 2차적 저작물의 작성은 허용되지 않습니다.,"노원 ,  행사 ,  노원구보건소 ,  강좌 ,  모집 ,  교육생 ,  수강생 ,  프로그램",https://data.seoul.go.kr/dataList/OA-12730/S/1/datasetView.do
